fichier-colaje-lg20	corpus	loc	utt	token	age	annee	nbx	sumx	nbsx	sumsx	FUT	COND	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./ttg_perceo_clan/THEOPHILE-17-1_11_07.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	287	20	40;	40	0	0	0	0	1	0	1	1	7	33	1	0	1	1	2	4	3	0	4	0	0	12	x
./ttg_perceo_clan/THEOPHILE-18-1_11_25.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	337	20	40;	40	0	0	0	0	0	2	1	7	2	21	1	0	3	0	1	3	4	0	2	1	1	12	x
./ttg_perceo_clan/THEOPHILE-19-2_00_20.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	322	20	40;	40	0	0	0	0	0	0	1	10	3	21	3	0	3	0	0	4	1	0	3	0	0	19	x
./ttg_perceo_clan/THEOPHILE-20-2_02_08.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	388	20	40;	40	0	0	0	0	5	0	2	4	6	30	2	0	6	2	0	3	1	1	2	1	0	23	x
./ttg_perceo_clan/THEOPHILE-21-2_03_01.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	480	20	40;	40	0	0	0	0	3	0	4	10	6	45	2	0	6	0	3	5	5	1	6	0	0	21	x
./ttg_perceo_clan/THEOPHILE-22-2_04_05.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	293	20	40;	40	0	0	0	0	1	1	0	2	3	22	4	0	0	0	3	2	1	0	7	0	0	14	x
./ttg_perceo_clan/THEOPHILE-23-2_04_29.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	388	20	40;	40	0	0	0	0	1	2	0	4	5	24	1	0	5	1	0	3	5	0	1	1	0	16	x
./ttg_perceo_clan/THEOPHILE-24-2_06_03.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	385	20	40;	40	0	0	0	0	2	1	1	2	1	30	5	0	2	0	3	0	2	0	2	0	0	24	x
./ttg_perceo_clan/THEOPHILE-25-2_07_04.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	414	20	40;	40	0	0	0	0	1	1	0	8	3	34	1	0	4	1	2	6	4	0	2	0	1	19	x
./ttg_perceo_clan/THEOPHILE-26-2_07_28.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	378	20	40;	40	0	0	0	0	2	2	1	4	3	34	5	0	2	0	1	0	2	0	3	0	2	26	x
./ttg_perceo_clan/THEOPHILE-27-2_09_07.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	374	20	40;	40	0	0	0	0	2	0	0	4	0	28	3	0	4	2	0	2	1	0	5	0	0	20	x
./ttg_perceo_clan/THEOPHILE-28-2_10_01.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	350	20	40;	40	0	0	0	0	0	0	2	2	2	26	1	0	2	0	2	2	2	0	5	2	0	24	x
./ttg_perceo_clan/THEOPHILE-29-2_10_28.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	338	20	40;	40	0	0	0	0	1	0	0	3	2	32	1	0	6	1	1	1	2	1	4	0	0	22	x
./ttg_perceo_clan/THEOPHILE-30-2_11_28.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	391	20	40;	40	0	0	0	0	2	1	1	4	3	25	0	0	2	0	0	2	4	0	6	1	0	23	x
./ttg_perceo_clan/THEOPHILE-31-3_02_00.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	375	20	40;	40	0	0	0	0	0	0	0	6	7	30	1	0	1	0	0	5	3	2	2	2	0	22	x
./ttg_perceo_clan/THEOPHILE-32-3_03_02.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	369	20	40;	40	0	0	0	0	3	0	1	2	7	24	2	0	3	1	0	4	2	2	7	2	1	20	x
./ttg_perceo_clan/THEOPHILE-33-3_04_10.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	454	20	40;	40	0	0	0	0	0	0	1	13	5	48	4	0	5	1	4	0	5	1	6	3	2	17	x
./ttg_perceo_clan/THEOPHILE-34-3_05_11.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	428	20	40;	40	0	0	0	0	1	0	2	7	4	36	3	0	4	1	0	4	5	0	7	0	2	21	x
./ttg_perceo_clan/THEOPHILE-35-3_06_10.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	692	20	40;	40	0	0	0	0	3	1	2	17	9	51	3	0	5	1	5	7	2	1	6	5	2	37	x
./ttg_perceo_clan/THEOPHILE-36-3_07_08.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	483	20	40;	40	0	0	0	0	2	0	0	7	3	31	2	0	3	2	1	1	4	0	5	1	1	17	x
./ttg_perceo_clan/THEOPHILE-37-3_08_15.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	379	20	40;	40	0	0	0	0	0	1	2	3	6	26	0	0	5	0	3	4	2	3	4	1	0	20	x
./ttg_perceo_clan/THEOPHILE-38-3_10_00.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	414	20	40;	40	0	0	0	0	0	0	4	1	2	35	1	0	2	2	1	4	1	1	8	2	0	20	x
./ttg_perceo_clan/THEOPHILE-39-3_11_15.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	421	20	40;	40	0	0	0	0	3	0	1	7	8	35	3	0	1	0	0	3	5	0	4	4	1	30	x
./ttg_perceo_clan/THEOPHILE-40-4_01_24.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	348	20	40;	40	0	0	0	0	1	0	0	10	3	30	2	0	2	0	0	6	0	0	2	1	1	18	x
./ttg_perceo_clan/THEOPHILE-42-4_03_29.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	501	20	40;	40	0	0	0	0	0	0	2	7	9	37	4	0	2	2	5	5	2	3	5	2	0	20	x
./ttg_perceo_clan/THEOPHILE-43-4_06_20.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	397	20	40;	40	0	0	0	0	1	1	4	2	6	47	2	0	2	0	2	5	4	3	7	0	0	22	x
./ttg_perceo_clan/THEOPHILE-44-4_09_07.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	531	20	40;	40	0	0	0	0	5	0	1	4	4	43	3	0	2	2	2	13	3	2	9	2	0	24	x
./ttg_perceo_clan/THEOPHILE-45-4_11_11.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	489	20	40;	40	0	0	0	0	0	2	3	3	11	32	3	0	1	1	2	5	3	1	6	0	0	12	x
./ttg_perceo_clan/THEOPHILE-46-5_04_13.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	534	20	40;	40	0	0	0	0	1	1	4	10	5	55	4	0	3	0	2	4	6	0	11	6	1	18	x
./ttg_perceo_clan/THEOPHILE-47-5_09_26.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	444	20	40;	40	0	0	0	0	1	3	0	1	9	34	1	0	3	4	8	0	4	1	4	0	2	12	x
./ttg_perceo_clan/THEOPHILE-48-6_03_28.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	372	20	40;	40	0	0	0	0	2	0	0	11	7	27	1	0	0	0	0	4	2	0	9	3	1	16	x
