fichier	corpus	loc	utt	token	age	annee   nbx     sumx    nbsx    sumsx	FUT	COND	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./conllu_clan/ANAE-25-4_00_13.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	3504	840	4;00.13	4	1403	2.500356	21	7.333333	3	4	1	64	38	310	5	0	15	8	33	14	16	0	22	4	1	43	x
./conllu_clan/ANAE-26-4_01_18.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	2157	739	4;01.18	4.08333	2010	2.473632	25	7.160000	1	0	1	28	18	123	14	0	7	2	5	3	9	0	24	0	1	29	x
./conllu_clan/ANAE-27-4_04_10.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	2026	704	4;04.10	4.33333	1918	2.649635	18	7.333333	1	3	0	18	27	86	2	0	9	4	12	7	10	0	12	1	1	23	x
./conllu_clan/ANAE-28-4_05_24.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1824	660	4;05.24	4.41667	1989	2.632981	24	7.500000	4	2	0	16	21	95	5	0	6	2	7	15	12	0	19	2	0	19	x
./conllu_clan/ANAE-29-4_08_09.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1507	651	4;08.09	4.66667	2103	2.460770	31	7.354839	3	0	0	6	17	86	4	0	4	2	6	0	5	0	17	9	1	27	x
./conllu_clan/ANAE-30-5_01_21.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	2288	705	5;01.21	5.08333	1615	2.492260	14	7.785714	2	1	0	69	27	120	5	0	6	4	9	9	16	0	19	3	0	34	x
./conllu_clan/ANAE-31-5_07_06.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	2053	632	5;07.06	5.58333	1968	2.677337	38	7.684211	3	0	0	31	34	119	9	0	5	5	16	8	7	0	13	6	0	21	x
./conllu_clan/ANAE-32-5_10_30.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1401	515	5;10.30	5.83333	1687	2.475400	20	7.800000	0	0	0	9	19	65	6	0	2	1	21	5	6	0	17	2	0	15	x
./conllu_clan/ANTOINE-01-0_00_13.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	0	11	0;0.13	0	66	2.181818	2	7.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-02-0_01_15.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	0	3	0;01.15	0.0833333	5	0.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-05-0_05_26.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	0	0	missing	missing	2	2.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-06-0_06_16.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	0	0	missing	missing	1	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-07-0_07_16.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	0	0	0;07.16	0.583333	8	3.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-08-0_08_03.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	0	138	0;08.03	0.666667	668	2.937126	29	7.793103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-09-0_09_07.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1	54	0;09.07	0.75	419	2.911695	20	7.250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-10-0_10_13.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	0	0	0;10.13	0.833333	4	3.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-11-0_11_09.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	0	0	0;11.09	0.916667	16	2.750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-13-1_00_24.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	167	469	1;00.24	1	1850	1.854054	20	7.100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-14-1_01_24.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	173	380	1;01.24	1.08333	1775	2.232113	40	7.800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-15-1_02_24.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	108	362	1;02.24	1.16667	1626	2.158057	33	7.393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-16-1_03_16.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	169	298	1;03.16	1.25	2004	2.117764	20	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-17-1_04_19.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	241	453	1;04.19	1.33333	1669	2.039545	15	7.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-18-1_05_21.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	32	464	1;05.21	1.41667	2013	2.022355	19	7.578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-19-1_06_22.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	219	428	1;06.22	1.5	2090	2.286603	44	7.386364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-20-1_07_15.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	205	305	1;7.15	1.58333	2545	2.510806	33	7.393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-21-1_08_05.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	377	634	1;08.05	1.66667	2716	2.374448	42	7.476190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-22-1_09_11.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	322	458	1;09.11	1.75	2079	2.367484	43	7.558140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-23-1_09_27.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	351	428	1;09.27	1.75	1926	2.600208	28	7.714286	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	1	x
./conllu_clan/ANTOINE-24-1_10_10.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	368	381	1;10.10	1.83333	1799	2.423013	10	7.400000	0	0	0	0	0	4	0	0	0	0	2	0	0	0	4	0	0	1	x
./conllu_clan/ANTOINE-25-1_11_04.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	458	508	1;11.04	1.91667	1652	2.406174	16	7.500000	0	0	0	0	3	0	1	0	0	0	5	0	3	0	1	0	0	1	x
./conllu_clan/ANTOINE-26-1_11_18.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	336	381	1;11.18	1.91667	1388	2.427233	13	7.461538	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	x
./conllu_clan/ANTOINE-27-2_00_01.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	729	570	2;00.01	2	1986	2.448640	29	8.275862	0	0	0	0	0	7	0	0	0	0	5	3	0	0	4	0	0	1	x
./conllu_clan/ANTOINE-28-2_00_20.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	434	544	2;00.20	2	1957	2.281042	30	8.100000	0	0	0	0	1	4	0	0	1	0	2	2	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-28b-2_00_21.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	3	3	2;0.21	2	23	2.826087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-29-2_01_13.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	549	595	2;01.13	2.08333	2399	2.106294	21	7.476190	0	0	0	0	3	5	0	0	0	0	2	1	0	0	0	0	0	0	x
./conllu_clan/ANTOINE-30-2_01_28.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	672	605	2;01.28	2.08333	1512	2.136905	12	7.416667	0	0	0	0	2	2	0	0	0	0	6	3	0	0	5	0	0	0	x
./conllu_clan/ANTOINE-31-2_02_12.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	415	338	2;02.12	2.16667	1802	2.749168	33	7.515152	0	0	0	0	1	1	0	0	0	0	6	1	0	0	0	0	0	1	x
./conllu_clan/ANTOINE-32-2_02_27.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	920	603	2;02.27	2.16667	1667	2.375525	19	7.421053	0	0	0	1	2	9	0	0	2	0	14	0	0	0	2	0	0	0	x
./conllu_clan/ANTOINE-33-2_02_28.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	779	682	2;02.28	2.16667	1726	2.122827	11	7.090909	0	0	0	0	1	6	0	0	2	0	4	4	0	0	2	0	0	1	x
./conllu_clan/ANTOINE-34-2_03_05.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	899	689	2;03.05	2.25	1595	2.198119	13	7.384615	0	0	0	3	0	12	0	0	1	2	3	2	0	0	9	0	0	0	x
./conllu_clan/ANTOINE-35-2_03_15.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	795	473	2;03.15	2.25	1380	2.568841	35	7.657143	1	0	0	0	0	12	2	0	0	0	9	1	0	0	4	0	0	1	x
./conllu_clan/ANTOINE-36-2_04_03.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	588	396	2;04.03	2.33333	1530	2.583660	35	7.457143	0	0	0	0	1	10	0	0	3	0	5	2	0	0	1	0	0	1	x
./conllu_clan/ANTOINE-37-2_04_25.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	901	862	2;04.26	2.33333	2170	2.090783	14	7.857143	0	0	0	0	2	11	0	0	7	0	5	1	0	0	7	1	0	3	x
./conllu_clan/ANTOINE-38-2_05_24.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1031	496	2;05.24	2.41667	1456	2.800137	27	7.333333	0	0	0	0	1	19	2	0	11	0	10	1	2	0	17	0	0	0	x
./conllu_clan/ANTOINE-39-2_06_24.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1179	620	2;06.24	2.5	1678	2.336114	16	7.375000	1	0	0	1	3	15	6	0	3	0	9	4	0	0	4	0	0	2	x
