id_text;document;mdd_texte_mdd_text;mdd_texte_mhd_text
208;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_2.99.txt;2.6351689612015;1.75344180225282
209;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.16.txt;2.49323621227888;1.71834894207423
210;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.25.txt;2.32229795520935;1.57789678675755
211;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.36.txt;2.51320966835301;1.5407532321529
212;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.44.txt;2.68258792878854;1.62440295267043
213;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.52.txt;2.30144927536232;1.51304347826087
214;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.6.txt;2.51299907149489;1.73398328690808
215;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.7.txt;2.37016574585635;1.50591949486977
216;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.83.txt;2.58178053830228;1.83933747412008
217;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.91.txt;2.49592391304348;1.63632246376812
218;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_4.14.txt;2.5494923857868;1.73477157360406
219;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_4.32.txt;2.63500439753738;1.78364116094987
220;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_4.55.txt;2.64774624373957;1.67111853088481
221;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_4.77.txt;2.60904872389791;1.68252126836814
222;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_4.94.txt;2.85575139146568;1.98330241187384
223;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_5.36.txt;2.39912005028284;1.54619736015085
224;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_5.82.txt;2.61988071570577;1.65168986083499
225;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_6.32.txt;2.49479166666667;1.56510416666667
