fichier	corpus	loc	utt	token	age	annee	FUT	CONJ	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle4_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	479	106	25;	25	0	1	0	0	11	27	1	0	1	0	3	4	5	0	4	0	0	20	x
./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle5_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	371	87	25;	25	0	2	0	0	2	36	0	0	0	0	3	4	1	0	5	2	0	16	x
./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle6_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	716	125	25;	25	2	2	0	0	8	40	0	0	2	0	2	7	2	0	9	2	1	20	x
./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance1_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	768	123	25;	25	2	0	0	1	4	63	1	0	4	0	4	7	2	0	4	0	0	26	x
./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance2_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	351	50	25;	25	2	0	1	0	0	20	0	0	1	0	2	2	0	0	5	0	0	17	x
./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance3_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	770	110	25;	25	2	1	0	5	6	62	0	0	2	6	16	17	1	0	1	0	1	20	x
./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance4_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	571	88	25;	25	1	0	0	0	5	38	1	0	2	1	5	10	0	0	5	0	0	18	x
./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance5_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	423	69	25;	25	1	0	0	1	6	32	1	0	4	2	9	8	0	0	2	0	0	9	x
./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance6_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	614	90	25;	25	0	0	0	0	7	39	0	0	1	0	1	6	3	0	4	2	0	12	x
./ttg_perceo_clan/Enfants_Long_hector_aub_5.6-6.0_hector1_aub.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	479	69	20;	20	1	0	2	5	6	12	2	0	3	0	1	4	6	0	1	1	1	19	x
./ttg_perceo_clan/Enfants_Long_hector_aub_5.6-6.0_hector2_aub.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	399	57	20;	20	0	1	0	5	15	18	0	0	2	0	0	6	6	0	3	4	0	24	x
./ttg_perceo_clan/Enfants_Long_hector_aub_5.6-6.0_hector3_aub.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	318	65	20;	20	0	2	1	1	9	18	1	0	2	0	1	1	4	0	4	0	0	7	x
./ttg_perceo_clan/Enfants_Long_hugo_bar_3.7-4.1_hugo1_bar.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	2310	299	20;	20	9	15	4	28	32	166	10	0	12	12	12	18	19	0	50	8	1	64	x
./ttg_perceo_clan/Enfants_Long_hugo_bar_3.7-4.1_hugo2_bar.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	2953	344	20;	20	7	8	1	6	86	175	12	0	13	9	10	27	56	0	30	5	6	79	x
./ttg_perceo_clan/Enfants_Long_hugo_bar_3.7-4.1_hugo3_bar.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	2857	301	20;	20	5	18	1	22	53	234	16	0	21	9	19	18	32	0	27	8	11	83	x
./ttg_perceo_clan/Enfants_Long_hugo_gre_3.5-3.10_hugo1_gre.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	228	47	20;	20	x
./ttg_perceo_clan/Enfants_Long_hugo_gre_3.5-3.10_hugo2_gre.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	757	94	20;	20	0	1	0	1	16	44	1	0	7	0	0	6	13	0	2	0	0	21	x
./ttg_perceo_clan/Enfants_Long_hugo_gre_3.5-3.10_hugo3_gre.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	2244	352	20;	20	5	4	4	9	19	127	3	0	24	12	9	18	16	0	21	0	1	39	x
./ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india1_bru.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	331	68	40;02.12	40.1667	1	1	0	0	2	21	3	0	3	0	0	1	5	0	1	0	0	13	x
./ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india2_bru.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	381	75	40;02.12	40.1667	1	1	2	3	1	13	1	0	3	0	1	2	3	0	2	0	0	16	x
./ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india3_bru.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	428	91	40;02.12	40.1667	0	3	0	1	10	33	6	0	1	0	5	1	3	0	1	1	0	12	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	386	62	22;	22	1	0	0	6	4	34	2	0	0	0	2	4	4	0	4	0	0	16	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	211	34	22;	22	0	0	0	0	1	14	0	0	3	1	4	6	1	0	4	0	0	7	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	246	43	22;	22	0	0	0	2	2	24	0	0	2	2	6	9	1	0	2	1	1	1	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	1344	247	22;	22	0	1	5	20	6	77	4	0	14	2	10	14	9	0	13	1	1	48	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	243	52	22;	22	1	0	0	2	2	10	0	0	2	1	2	4	1	0	2	0	0	6	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	2917	417	23;	23	14	4	10	14	30	208	21	0	17	3	8	17	20	0	22	3	9	138	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	1038	188	23;	23	0	2	4	0	31	65	2	0	9	8	0	14	8	0	5	3	1	28	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	1448	200	23;	23	3	3	2	5	11	106	11	0	17	2	7	7	2	0	18	4	0	68	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel9_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	1055	137	23;	23	3	0	2	2	7	87	3	0	6	1	1	11	4	0	4	2	1	47	x
./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise1_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	563	82	25;	25	5	0	1	0	2	32	0	0	3	1	3	4	1	0	5	0	0	24	x
./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise2_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	520	77	25;	25	0	0	1	1	3	36	1	0	1	1	4	5	3	0	5	0	0	24	x
./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise3_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	478	80	25;	25	2	0	3	0	5	28	0	0	2	0	5	4	5	0	4	0	0	26	x
./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise4_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	438	76	25;	25	0	0	0	1	12	33	0	0	2	0	2	1	1	0	6	3	0	25	x
./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise5_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	353	58	25;	25	1	0	1	0	6	21	0	0	1	0	6	2	2	0	2	1	0	16	x
./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise6_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	691	108	25;	25	1	0	0	0	7	27	1	0	2	0	2	8	6	0	8	3	0	11	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	119	34	26;	26	0	0	0	0	0	5	0	0	0	0	0	2	1	0	1	0	0	6	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	266	55	26;	26	0	0	0	1	5	11	0	0	1	0	1	1	3	0	1	0	0	7	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	84	19	26;	26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	352	68	26;	26	0	0	0	0	3	23	0	0	5	0	0	2	3	0	1	2	1	7	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	403	95	26;	26	3	0	2	3	1	26	1	0	5	0	2	5	1	0	5	2	0	15	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	176	40	26;	26	0	1	1	0	0	8	0	0	2	0	0	2	1	0	1	1	0	4	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	100	29	26;	26	0	0	0	3	0	4	0	0	0	0	0	2	1	0	0	0	0	2	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	165	41	26;	26	1	0	0	0	0	9	0	0	0	1	0	3	2	0	3	2	0	5	x
./ttg_perceo_clan/Enfants_Long_lucille_cha_5.0-5.6_lucille1_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	1330	209	20;	20	1	2	0	14	45	76	6	0	6	2	4	13	29	0	12	1	1	41	x
./ttg_perceo_clan/Enfants_Long_lucille_cha_5.0-5.6_lucille2_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	1021	152	20;	20	0	4	1	17	14	69	2	0	10	1	1	6	13	0	2	2	1	48	x
./ttg_perceo_clan/Enfants_Long_lucille_cha_5.0-5.6_lucille3_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	686	118	20;	20	0	2	0	2	16	62	3	0	0	1	3	3	10	0	3	0	1	12	x
./ttg_perceo_clan/Enfants_Long_maelle_rou_5.6-5.11_maelle1_rou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	402	76	20;	20	1	1	0	5	21	15	0	0	2	0	2	1	13	0	1	1	1	17	x
./ttg_perceo_clan/Enfants_Long_maelle_rou_5.6-5.11_maelle2_rou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	760	128	20;	20	1	3	0	2	11	45	7	0	6	1	2	7	7	0	6	1	0	16	x
./ttg_perceo_clan/Enfants_Long_maelle_rou_5.6-5.11_maelle3_rou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	473	76	20;	20	0	1	1	6	2	38	3	0	4	1	0	5	3	0	3	1	0	31	x
./ttg_perceo_clan/Enfants_Long_marie_gue_4.10-5.0_marie1_gue.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	357	59	20;	20	1	0	3	2	6	15	2	0	0	1	2	2	3	0	2	0	0	13	x
./ttg_perceo_clan/Enfants_Long_marie_gue_4.10-5.0_marie2_gue.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	722	104	20;	20	1	3	0	0	15	29	7	0	4	0	4	10	10	0	8	0	0	26	x
./ttg_perceo_clan/Enfants_Long_marie_gue_4.10-5.0_marie3_gue.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	727	112	20;	20	3	2	2	2	15	32	8	0	4	1	7	9	13	0	6	0	0	24	x
./ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah10_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	178	44	26;	26	0	0	1	1	0	15	0	0	0	1	0	1	1	0	1	1	0	5	x
./ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah11_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	274	44	26;	26	0	0	0	5	5	10	0	0	3	0	2	2	3	0	4	1	0	3	x
./ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah12_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	261	54	26;	26	0	0	1	0	5	19	0	0	0	0	0	2	2	0	3	1	0	9	x
./ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	310	41	26;	26	1	0	0	0	1	28	1	0	3	0	0	3	2	0	1	1	0	8	x
./ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	297	40	26;	26	2	0	1	0	2	18	1	0	5	0	1	4	2	0	1	1	0	11	x
./ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	241	35	26;	26	0	0	0	1	2	25	0	0	0	1	1	1	2	0	1	0	0	8	x
./ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	351	49	26;	26	0	0	0	0	3	26	1	0	4	0	1	6	2	0	4	1	0	8	x
./ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	648	83	26;	26	5	3	5	1	17	52	0	0	7	5	2	7	5	0	6	4	1	26	x
./ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	332	64	26;	26	2	1	0	0	8	8	0	0	3	0	0	5	2	0	2	1	0	6	x
./ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	298	76	26;	26	1	0	2	0	2	21	0	0	1	0	0	3	0	0	1	2	0	15	x
./ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	307	73	26;	26	2	2	0	1	14	15	0	0	1	0	0	1	4	0	0	1	0	13	x
./ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah9_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	181	38	26;	26	0	0	0	2	2	5	0	0	1	0	4	2	3	0	0	0	0	7	x
./ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine1_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	684	104	25;	25	3	0	0	1	4	48	0	0	5	0	1	8	0	0	5	1	1	16	x
./ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine2_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	883	122	25;	25	3	0	0	0	9	48	0	0	8	0	1	14	0	0	7	3	0	32	x
./ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine3_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	434	66	25;	25	2	0	0	3	9	29	0	0	4	0	1	4	0	0	2	1	0	14	x
./ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine4_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	1817	261	25;	25	5	3	3	8	37	157	1	0	17	4	2	17	5	0	18	8	5	60	x
./ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine5_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	1602	248	25;	25	4	1	0	3	28	120	1	0	16	6	0	20	4	0	14	9	5	44	x
./ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine6_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	1242	177	25;	25	1	1	6	0	29	81	1	0	9	10	3	16	2	0	14	1	0	23	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent10_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	285	47	26;	26	0	0	0	0	3	21	0	0	4	0	2	2	1	0	3	1	0	18	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent11_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	340	55	26;	26	1	0	4	0	6	18	1	0	3	0	2	3	4	0	0	0	0	24	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent12_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	127	18	26;	26	1	0	0	0	0	7	0	0	3	0	0	1	1	0	1	0	0	3	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent13_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	159	26	26;	26	0	0	0	0	0	5	0	0	2	1	0	2	1	0	3	1	0	5	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent14_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	79	14	26;	26	0	0	0	0	0	4	0	0	1	0	0	2	1	0	1	0	0	2	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent15_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	74	17	26;	26	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	1	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent16_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	52	10	26;	26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent17_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	194	34	26;	26	0	0	0	2	2	13	0	0	0	0	1	2	0	0	2	3	0	3	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent18_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	106	37	26;	26	0	0	0	0	3	9	0	0	0	0	0	0	2	0	1	0	0	1	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent19_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	139	28	26;	26	0	0	0	0	0	7	0	0	0	2	1	2	1	0	0	0	0	7	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	537	73	26;	26	0	1	1	0	9	56	1	0	2	4	5	4	4	0	5	0	0	19	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent20_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	535	125	26;	26	5	2	0	2	8	40	1	0	1	0	1	4	2	0	1	0	0	21	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent21_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	205	51	26;	26	0	0	0	0	1	6	0	0	0	0	1	1	0	0	0	0	0	8	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent22_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	219	41	26;	26	0	1	0	1	1	12	2	0	3	1	2	1	0	0	2	1	0	12	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	494	67	26;	26	2	0	0	0	5	43	0	0	2	4	7	7	3	0	2	1	0	30	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	529	111	26;	26	3	2	1	2	10	41	0	0	0	1	7	10	3	0	2	1	1	27	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	605	91	26;	26	0	0	2	1	3	47	1	0	6	3	12	7	5	0	5	0	2	19	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	249	42	26;	26	0	0	1	0	4	17	0	0	1	0	1	8	2	0	3	0	0	12	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	206	27	26;	26	0	0	1	0	2	7	0	0	5	0	0	0	2	0	3	0	0	8	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	103	16	26;	26	0	0	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	5	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	433	79	26;	26	0	1	0	0	2	40	1	0	0	5	0	5	2	0	3	3	0	14	x
./ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent9_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	167	31	26;	26	0	0	0	0	1	5	0	0	0	0	0	4	0	0	0	1	0	6	x
./ttg_perceo_clan/Enfants_Trans_1-2_ans_nolan1_rej.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	1230	380	29;	29	0	21	1	1	8	48	3	0	1	2	11	2	37	0	7	1	0	20	x
./ttg_perceo_clan/Enfants_Trans_2-3_ans_Alix1_Lec_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	2209	354	18;	18	1	1	4	3	27	106	15	0	18	3	5	10	19	0	22	0	1	86	x
./ttg_perceo_clan/Enfants_Trans_2-3_ans_Eva1_Mat_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	1218	210	40;02.12	40.1667	5	10	4	4	10	116	7	0	5	0	3	8	34	0	12	4	0	51	x
./ttg_perceo_clan/Enfants_Trans_2-3_ans_amelie1_bec.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	424	104	40;02.12	40.1667	1	3	1	0	3	22	1	0	1	0	1	2	5	0	8	1	0	13	x
./ttg_perceo_clan/Enfants_Trans_2-3_ans_antonin1_jou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	2812	369	20;	20	6	7	12	9	43	169	10	0	9	5	6	29	38	0	50	8	3	110	x
./ttg_perceo_clan/Enfants_Trans_2-3_ans_clelie1_dup.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	392	73	40;02.12	40.1667	1	3	0	0	3	21	1	0	1	1	1	2	9	0	1	1	0	12	x
./ttg_perceo_clan/Enfants_Trans_2-3_ans_fantine1_mon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	491	92	40;02.12	40.1667	0	1	2	0	7	16	2	0	2	1	5	4	8	0	2	0	0	16	x
./ttg_perceo_clan/Enfants_Trans_2-3_ans_heloise1_gue.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	955	185	40;02.12	40.1667	1	4	0	6	15	38	3	0	3	0	1	4	21	0	6	4	0	31	x
./ttg_perceo_clan/Enfants_Trans_2-3_ans_jordan1_ton.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	1010	191	40;02.12	40.1667	1	8	3	1	10	56	10	0	3	0	1	1	14	0	15	0	0	42	x
./ttg_perceo_clan/Enfants_Trans_2-3_ans_laura1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	712	118	40;02.12	40.1667	2	0	2	17	12	44	3	0	3	0	1	2	15	0	4	0	1	29	x
./ttg_perceo_clan/Enfants_Trans_2-3_ans_lisa1_rhe.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	452	108	40;02.12	40.1667	4	1	2	0	4	19	4	0	4	0	1	0	2	0	7	0	0	18	x
./ttg_perceo_clan/Enfants_Trans_2-3_ans_louis1_tro.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	3446	855	19;	19	8	20	8	8	88	198	25	0	6	1	3	8	81	0	32	3	0	144	x
./ttg_perceo_clan/Enfants_Trans_2-3_ans_louise1_sch.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 ADU 	726	142	40;02.12	40.1667	0	7	1	0	6	68	8	0	2	0	4	2	6	0	4	1	0	20	x
