fichier	dossier	loc	age	utt	token	FUT	CONJ	SUBJ	INF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	cest+que	ya+++qu	ya+qu	v+inf	dit+qu	plus+qu	proobj
../tcof/adu-metaok/guerre_coc_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	35	9403	25;	0	0	0	30	5	19	0	0	1	1	0	3	1	0	0	0	0	1	1	2	
../tcof/adu-metaok/hallucinogenes_cag_03.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1811	40;03.17	3	2	0	25	15	87	9	1	7	5	11	14	8	0	2	0	0	5	3	4	
../tcof/adu-metaok/hamster_phi_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3257	58;	2	5	0	8	3	94	20	0	16	1	2	2	8	3	0	0	0	0	2	15	
../tcof/adu-metaok/homosexualite_bas_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	14	3236	22;	0	0	0	18	8	80	6	0	1	1	2	5	4	1	0	0	0	2	1	6	
../tcof/adu-metaok/homosexualite_fer_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	4685	20;	2	1	0	4	6	34	3	0	1	1	0	2	4	1	1	0	0	1	1	1	
../tcof/adu-metaok/hopital_bon_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	10	3191	19;	5	1	0	37	9	96	4	1	5	1	3	6	3	2	0	0	0	3	0	11	
../tcof/adu-metaok/how_pro_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	5	3888	19;	1	0	0	12	7	38	1	0	1	1	10	6	4	0	0	0	0	1	0	1	
../tcof/adu-metaok/hus_hus_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	3838	40;02.12	2	10	0	66	25	172	11	0	8	1	9	33	16	4	7	1	0	6	5	18	
../tcof/adu-metaok/immigration_ait_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2796	27;	0	0	0	1	9	80	1	3	7	3	17	16	3	1	0	0	0	2	1	0	
../tcof/adu-metaok/incen_prov.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	6562	20;	3	1	0	19	14	58	1	0	4	0	1	2	9	0	2	0	0	1	1	3	
../tcof/adu-metaok/infirmier_aud_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3012	20;	0	0	0	2	0	27	1	0	2	0	0	0	0	0	1	0	0	0	0	0	
../tcof/adu-metaok/informaticien_bio_10.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	34	2043	24;	6	1	0	6	34	117	8	0	15	7	19	32	13	6	3	0	0	0	4	4	
../tcof/adu-metaok/internat_bea.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1879	23;	0	0	0	21	1	18	0	0	3	0	1	2	2	0	0	0	0	1	0	0	
../tcof/adu-metaok/ion_ard_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1899	67;	4	1	0	26	23	98	4	2	4	1	16	15	15	6	4	0	0	13	1	5	
../tcof/adu-metaok/jeu_thi_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1667	18;	5	4	0	30	18	108	6	0	9	3	3	8	5	0	3	0	0	1	0	22	
../tcof/adu-metaok/joueurmusique_02.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	8712	20;	0	8	0	11	19	130	7	0	8	0	4	8	6	4	1	0	0	5	2	4	
../tcof/adu-metaok/kabylie_mel_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2423	27;	2	6	0	1	19	65	5	0	4	2	17	13	2	0	0	0	0	1	0	1	
../tcof/adu-metaok/lang_duc_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	7	4514	20;	2	5	0	21	45	275	16	2	18	8	16	21	22	5	18	4	0	9	6	12	
../tcof/adu-metaok/lecturecroco_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1070	40;03.17	0	1	0	7	8	44	1	5	3	2	1	0	2	2	1	0	0	0	0	5	
../tcof/adu-metaok/licence_sim_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2747	23;	0	2	0	2	5	10	5	0	4	0	2	1	0	0	0	0	0	1	0	1	
../tcof/adu-metaok/loisirs_nat_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	15	5708	40;02.12	8	6	0	128	79	495	18	10	82	6	38	41	88	12	12	1	0	19	10	7	
../tcof/adu-metaok/mac_cle_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	27	11349	40;02.12	1	1	0	15	32	165	4	2	14	0	7	18	21	5	11	8	0	6	0	5	
../tcof/adu-metaok/mai_web_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2529	53;	4	12	0	31	14	68	8	1	2	0	3	7	6	1	7	0	0	6	0	17	
../tcof/adu-metaok/mar_ferr_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	12	11141	40;	10	6	0	48	138	680	51	21	95	19	47	87	71	18	15	1	0	24	16	118	
../tcof/adu-metaok/mariage_elo_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	4080	19;	3	6	0	20	7	77	2	1	12	1	7	3	3	0	0	0	0	2	2	6	
../tcof/adu-metaok/masc_dom_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	5	2194	24;	1	0	0	34	8	85	17	0	7	2	1	11	8	0	0	0	0	3	2	8	
../tcof/adu-metaok/mat_tho_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	3	1225	21;	1	0	0	0	1	11	2	0	1	0	0	2	2	1	0	0	0	2	0	2	
../tcof/adu-metaok/memoire_yun_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	4073	22;	0	0	0	0	5	44	0	0	4	1	9	5	4	3	1	1	0	1	0	0	
../tcof/adu-metaok/metiers_pue_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	4656	33;	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	
../tcof/adu-metaok/micr_bou_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	5	2142	40;02.12	2	8	0	22	11	132	11	0	14	2	7	20	6	2	5	0	0	2	1	22	
../tcof/adu-metaok/mili_89.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	6	6089	45;	6	14	0	295	52	466	30	9	29	14	17	64	14	2	14	1	0	40	8	49	
../tcof/adu-metaok/moufle_bre_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	4381	20;	0	0	0	2	1	20	0	0	4	0	1	0	0	0	0	0	0	0	0	1	
../tcof/adu-metaok/moz_car_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	24	2250	19;	0	0	0	0	0	12	0	0	0	0	0	1	0	0	1	0	0	0	1	2	
../tcof/adu-metaok/msf_blan_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	25	2151	23;	0	1	0	4	1	15	0	0	1	1	2	4	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/nat_hou_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2262	22;	4	9	0	8	12	91	3	0	9	2	27	6	13	1	1	0	0	3	2	8	
../tcof/adu-metaok/nesrine1_sed.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	58	952	40;02.12	5	8	0	11	6	59	4	0	12	3	0	8	3	2	0	0	0	1	2	7	
../tcof/adu-metaok/nonno_crz_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	2459	21;	0	0	0	12	6	11	1	1	0	0	0	0	1	1	0	0	0	1	0	4	
../tcof/adu-metaok/nourriture_des_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1612	76;	0	1	0	17	2	43	2	2	4	0	8	8	2	0	2	0	0	0	1	11	
../tcof/adu-metaok/orthophonie2_san_10.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	1	251	41;	0	0	0	5	4	13	0	0	1	0	1	1	1	0	0	0	0	3	0	2	
../tcof/adu-metaok/orthophonie_san_10.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	605	41;	3	1	0	1	3	44	1	2	1	1	3	0	2	1	0	0	0	1	0	4	
../tcof/adu-metaok/orthophoniste_gom_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1978	40;02.12	1	1	0	5	4	61	2	0	3	0	1	1	7	2	0	0	0	0	3	5	
../tcof/adu-metaok/orthophoniste_lat_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1721	56;	0	1	0	2	12	76	2	1	12	2	4	7	8	2	3	0	0	1	1	2	
../tcof/adu-metaok/orthophoniste_sow_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2120	40;02.12	0	2	0	4	3	52	1	0	1	0	4	8	0	0	0	0	0	0	0	8	
../tcof/adu-metaok/ouvrier_pal_10.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1999	19;	0	1	0	111	29	134	6	0	15	3	13	15	12	2	5	0	0	1	0	3	
../tcof/adu-metaok/papi_mar_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	4199	19;	13	13	0	229	37	442	12	2	46	6	5	14	22	7	1	0	0	18	9	34	
../tcof/adu-metaok/paralysie.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2066	65;	7	0	0	145	20	204	24	1	3	1	3	3	5	1	1	1	0	15	0	8	
../tcof/adu-metaok/parents_esp_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	4797	32;	1	0	0	15	19	188	3	0	11	3	2	7	10	0	0	0	0	6	3	17	
../tcof/adu-metaok/paternel_gos_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	9	4668	24;	4	9	0	207	44	308	12	3	22	5	6	25	12	5	3	1	0	16	5	32	
../tcof/adu-metaok/pediatrie_lam_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	6	2933	27;	1	2	0	3	5	56	7	0	3	1	2	9	2	2	0	0	0	2	0	15	
../tcof/adu-metaok/pedi_gra_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	4	1310	60;	5	2	0	11	2	51	5	1	4	5	3	8	2	2	0	0	0	3	0	12	
../tcof/adu-metaok/photographie_cou_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	8	3973	21;	3	1	0	7	9	85	9	0	12	0	5	8	3	0	1	0	0	1	1	9	
../tcof/adu-metaok/police_mar_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	4142	19;	1	6	0	67	20	213	8	3	12	1	6	19	12	6	3	3	0	5	0	18	
../tcof/adu-metaok/politique_car_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	3	3421	20;	1	5	0	207	59	242	8	1	35	6	20	25	13	3	2	0	0	11	10	13	
../tcof/adu-metaok/politique_ham_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2925	19;	6	10	0	46	20	102	5	0	5	1	11	7	4	2	1	0	0	6	1	16	
../tcof/adu-metaok/politique_rem_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	25	2377	48;	4	6	0	22	30	116	2	2	21	5	42	27	7	0	3	2	0	4	2	10	
../tcof/adu-metaok/pompe_bli_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1874	40;03.17	1	0	0	5	2	25	5	0	5	3	4	4	3	1	0	0	0	1	1	2	
../tcof/adu-metaok/pomp_prov_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	11	8055	22;	0	1	0	35	19	104	5	1	11	2	4	11	11	2	5	0	0	1	1	3	
../tcof/adu-metaok/pom_tho_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	23	960	22;	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/pri_mam_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1203	23;	0	3	0	3	18	59	3	0	9	0	6	8	7	1	9	1	0	3	1	2	
../tcof/adu-metaok/professeur_cez_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	19	705	22;	3	0	0	0	1	12	1	0	3	0	2	0	1	0	0	0	0	1	0	0	
../tcof/adu-metaok/prov_pin_89.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	5	13846	30;	14	23	0	87	61	353	31	1	47	8	12	20	61	18	13	2	0	32	12	47	
../tcof/adu-metaok/psychologie_rou_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	29	5493	22;	0	1	0	2	4	20	4	0	1	0	0	1	1	0	0	0	0	1	0	0	
../tcof/adu-metaok/psychologue_dum_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2308	20;	4	1	0	1	2	46	0	0	5	2	2	2	4	2	0	0	0	1	0	1	
../tcof/adu-metaok/quen_quen_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	3	1291	63;	5	3	0	35	11	105	2	3	14	7	4	7	5	1	0	0	0	3	0	9	
../tcof/adu-metaok/rae_ash_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	4	2231	40;02.12	0	2	0	30	21	106	4	1	12	3	6	10	13	2	1	0	0	7	2	2	
../tcof/adu-metaok/raei_leh_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	14	2288	40;02.12	0	1	0	58	29	138	3	0	12	2	2	6	13	4	0	0	0	7	3	10	
../tcof/adu-metaok/rdvdansunbar_lor_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	20	3379	19;	6	1	0	43	16	93	4	0	2	0	7	10	16	6	6	1	0	3	3	7	
../tcof/adu-metaok/recherchecancer_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	23	3608	20;	1	4	0	8	9	54	2	0	2	1	3	7	4	0	4	0	0	3	0	0	
../tcof/adu-metaok/repas_fel_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	20	3927	19;	4	1	0	17	5	90	3	2	6	1	0	6	8	4	1	0	0	2	2	10	
../tcof/adu-metaok/reso_rich_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	1199	18;	2	0	0	4	5	25	1	0	6	0	0	5	2	0	1	0	0	1	0	1	
../tcof/adu-metaok/rock_baz_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	6	2470	25;	0	2	0	9	15	81	6	1	9	5	7	4	7	0	3	1	0	2	0	1	
../tcof/adu-metaok/rwanda_lam_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	12	1275	55;	0	1	0	81	16	90	7	2	8	4	4	8	5	1	0	0	0	3	1	2	
../tcof/adu-metaok/salledebain_sch_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	3878	52;	12	7	0	77	7	167	13	0	3	0	5	10	7	3	0	0	0	9	4	18	
../tcof/adu-metaok/sculpture_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2517	40;03.17	4	0	0	5	9	18	1	0	3	0	2	10	0	0	0	0	0	0	0	2	
../tcof/adu-metaok/separation_per_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2490	38;	1	3	0	139	22	224	6	1	20	11	4	17	4	1	0	0	0	8	3	12	
../tcof/adu-metaok/showgirl_vos_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3741	18;	1	2	0	125	24	186	13	3	13	5	9	22	8	3	3	0	0	7	0	19	
../tcof/adu-metaok/siderurgie_guy_10.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	36	1247	69;	1	0	0	50	9	71	4	1	5	6	10	29	0	0	2	0	0	4	2	1	
../tcof/adu-metaok/siderurgie_mar_10.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	13	2380	20;	0	0	0	0	7	35	3	0	6	0	1	4	3	0	0	0	0	1	0	3	
../tcof/adu-metaok/siderurgie_per_10.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	9	1309	69;	1	0	0	86	9	81	10	0	5	3	2	13	4	2	0	0	0	2	1	10	
../tcof/adu-metaok/sncf_dez_11.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	79	2464	22;	0	2	0	1	14	52	0	1	6	3	5	8	3	0	0	0	0	3	1	1	
../tcof/adu-metaok/sousse_bur.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	1	6495	23;	1	3	0	25	8	89	2	0	10	3	3	3	3	1	1	1	0	0	1	5	
../tcof/adu-metaok/spiritualite_cel_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	10	3083	23;	1	0	0	36	16	132	14	0	5	1	5	12	6	5	6	0	0	9	2	11	
../tcof/adu-metaok/sports_pet_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	1909	21;	0	6	0	20	13	80	5	2	8	2	3	8	10	1	0	0	0	2	1	8	
../tcof/adu-metaok/stag_bad_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	8	1247	19;	0	0	0	0	4	18	1	0	1	2	0	2	2	0	1	0	0	0	0	1	
../tcof/adu-metaok/stage_son_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	71	4555	23;	6	3	0	26	21	253	6	2	14	2	5	11	18	5	4	0	0	10	4	27	
../tcof/adu-metaok/tatouagepolynesie_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	1931	40;03.17	0	1	0	1	2	23	0	0	0	0	4	0	3	2	0	0	0	2	1	0	
../tcof/adu-metaok/teatime_lam_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	3327	19;	3	1	0	28	5	57	3	0	3	0	6	4	6	1	1	0	0	1	0	9	
../tcof/adu-metaok/telephone_lam_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	12	2397	20;	4	4	0	7	3	60	3	0	4	0	3	6	9	3	0	0	0	1	1	10	
../tcof/adu-metaok/tel_maz_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	4	1180	19;	1	2	0	13	7	45	1	0	1	1	5	6	4	1	0	0	0	3	2	4	
../tcof/adu-metaok/testssncf_qab_12.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	33	3173	53;	1	0	0	2	2	9	2	0	4	1	0	3	4	0	0	0	0	0	0	3	
../tcof/adu-metaok/theorielinguistique_07.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	8	2312	40;03.17	0	9	0	15	11	105	6	0	10	3	14	11	5	3	1	1	0	5	0	4	
../tcof/adu-metaok/tourisme_arn_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3322	19;	4	0	0	4	6	39	2	0	9	1	0	5	3	0	0	0	0	0	0	1	
../tcof/adu-metaok/tromboniste.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3683	40;02.12	0	1	0	12	5	77	1	0	6	2	2	4	7	2	1	0	0	4	2	4	
../tcof/adu-metaok/tunisie_mun_08.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	13	3932	20;	0	4	0	5	12	42	9	0	5	0	4	1	12	0	0	0	0	1	2	4	
../tcof/adu-metaok/vampiretatouage_sd.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	4231	40;03.17	2	6	0	16	13	96	4	0	4	1	6	11	9	1	0	0	0	3	3	11	
../tcof/adu-metaok/voyage_con_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	4102	23;	4	10	0	192	54	253	15	2	22	5	32	38	16	7	11	4	0	2	1	9	
../tcof/adu-metaok/voyage_gou_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	3630	21;	0	3	0	16	9	45	2	0	5	0	4	4	5	1	2	0	0	3	1	8	
../tcof/adu-metaok/voyage_hab_14.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	3257	21;	6	0	0	50	22	212	11	0	26	10	11	11	10	3	9	0	0	0	3	3	
../tcof/adu-metaok/voyage_leo_13.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	2	4875	87;	5	4	0	27	12	144	13	0	7	2	1	6	5	1	1	1	0	2	1	4	
../tcof/adu-metaok/voyage_mel_15.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	3504	49;	4	7	0	83	16	166	16	0	11	3	11	15	12	1	1	0	0	4	4	31	
../tcof/adu-metaok/voyages_ric_06.tei_corpo2.cpn.cex 	 ADULTES 	 ADU 	0	2345	21;	5	9	0	28	14	174	6	2	8	6	9	16	12	2	0	0	0	5	0	10	
